Customer ID,Geography ID,First Name,Last Name,Birth Date,Birth Year,Marital Status,Gender,Email Address,Annual Income,Total Children,Education Level,Occupation,Home Owner,Full Name,Is Parent?,City
28771,64,Katherine,Russell,05-02-1960,1960,S,Female,katherine46@adventure-works.com,20000,3,Partial High School,Manual,No,Katherine Russell,Yes,Shawnee
28772,552,Eric,Hughes,23-04-1965,1965,M,Male,eric20@adventure-works.com,30000,1,High School,Clerical,Yes,Eric Hughes,Yes,W. Linn
28773,300,Gerald,Malhotra,23-09-1965,1965,S,Male,gerald34@adventure-works.com,30000,1,High School,Clerical,No,Gerald Malhotra,Yes,Beverly Hills
28774,311,Latasha,Rowe,13-05-1976,1976,M,Female,latasha2@adventure-works.com,30000,1,High School,Clerical,Yes,Latasha Rowe,Yes,Concord
28775,335,Morgan,Anderson,23-11-1959,1959,M,Female,morgan32@adventure-works.com,40000,1,Partial College,Clerical,Yes,Morgan Anderson,Yes,Lemon Grove
28776,383,Abigail,Morris,07-10-1966,1966,S,Female,abigail4@adventure-works.com,20000,3,Partial High School,Clerical,Yes,Abigail Morris,Yes,West Covina
28777,648,Brittany,Wood,14-12-1960,1960,S,Female,brittany2@adventure-works.com,20000,3,Partial High School,Clerical,Yes,Brittany Wood,Yes,Yakima
28778,49,Maurice,Sharma,06-09-1966,1966,M,Male,maurice10@adventure-works.com,30000,1,High School,Clerical,Yes,Maurice Sharma,Yes,Cliffside
28779,66,Morgan,Reed,12-10-1960,1960,S,Female,morgan50@adventure-works.com,30000,1,High School,Clerical,No,Morgan Reed,Yes,Sooke
28780,637,Melissa,Griffin,06-07-1961,1961,M,Female,melissa16@adventure-works.com,20000,3,Partial High School,Clerical,No,Melissa Griffin,Yes,Seattle
28781,358,Alex,Collins,12-11-1961,1961,S,Male,alex29@adventure-works.com,20000,3,Partial High School,Clerical,No,Alex Collins,Yes,San Carlos
28782,312,Cody,Howard,08-09-1961,1961,M,Male,cody12@adventure-works.com,30000,2,High School,Skilled Manual,Yes,Cody Howard,Yes,Coronado
28783,543,Makayla,Rivera,03-01-1963,1963,M,Female,makayla14@adventure-works.com,20000,2,Partial High School,Clerical,Yes,Makayla Rivera,Yes,Lebanon
28784,307,Briana,Gomez,17-06-1974,1974,M,Female,briana1@adventure-works.com,20000,2,Partial High School,Clerical,Yes,Briana Gomez,Yes,Chula Vista
28785,326,Jose,Foster,25-02-1963,1963,S,Male,jose10@adventure-works.com,20000,2,Partial High School,Clerical,Yes,Jose Foster,Yes,Grossmont
28786,612,Erick,Prasad,19-07-1968,1968,M,Male,erick9@adventure-works.com,20000,2,Partial High School,Clerical,No,Erick Prasad,Yes,Burien
28787,611,Gabrielle,Wood,03-10-1962,1962,M,Female,gabrielle24@adventure-works.com,20000,2,Partial High School,Clerical,No,Gabrielle Wood,Yes,Bremerton
28788,310,Dominique,Martinez,08-04-1963,1963,M,Female,dominique15@adventure-works.com,30000,2,High School,Skilled Manual,Yes,Dominique Martinez,Yes,Colma
28789,312,Elijah,Zhang,08-09-1962,1962,S,Male,elijah25@adventure-works.com,30000,2,High School,Skilled Manual,Yes,Elijah Zhang,Yes,Coronado
28790,542,Seth,Howard,07-02-1964,1964,S,Male,seth82@adventure-works.com,30000,2,High School,Skilled Manual,Yes,Seth Howard,Yes,Lake Oswego
28791,641,Richard,Johnston,02-01-1964,1964,M,Male,richard62@adventure-works.com,40000,1,Partial College,Clerical,Yes,Richard Johnston,Yes,Spokane
28792,612,Henry,Stone,06-09-1963,1963,S,Male,henry9@adventure-works.com,40000,2,Partial College,Clerical,Yes,Henry Stone,Yes,Burien
28793,633,Alexander,Jackson,11-11-1963,1963,M,Male,alexander15@adventure-works.com,40000,2,Partial College,Clerical,No,Alexander Jackson,Yes,Puyallup
28794,552,Juan,Cooper,30-04-1965,1965,S,Male,juan18@adventure-works.com,40000,2,Partial College,Clerical,No,Juan Cooper,Yes,W. Linn
28795,345,Jesse,Allen,10-01-1970,1970,S,Male,jesse42@adventure-works.com,40000,2,Partial College,Clerical,No,Jesse Allen,Yes,Newport Beach
28796,300,Cameron,Coleman,23-04-1965,1965,M,Male,cameron1@adventure-works.com,40000,2,Partial College,Clerical,No,Cameron Coleman,Yes,Beverly Hills
28797,348,Alexandra,Wood,16-04-1965,1965,S,Female,alexandra25@adventure-works.com,40000,2,Partial College,Clerical,No,Alexandra Wood,Yes,Oakland
28798,62,Timothy,Phillips,13-06-1970,1970,S,Male,timothy31@adventure-works.com,40000,2,Partial College,Clerical,No,Timothy Phillips,Yes,Royal Oak
28799,325,Amber,Nelson,11-12-1964,1964,S,Female,amber9@adventure-works.com,40000,2,Partial College,Clerical,No,Amber Nelson,Yes,Glendale
28800,302,Mason,Sanchez,03-09-1964,1964,S,Male,mason16@adventure-works.com,40000,2,Partial College,Clerical,No,Mason Sanchez,Yes,Burlingame
28801,616,Katelyn,Hall,10-02-1978,1978,S,Female,katelyn46@adventure-works.com,60000,0,Graduate Degree,Skilled Manual,No,Katelyn Hall,No,Everett
28802,56,Allison,Nelson,13-09-1983,1983,M,Female,allison32@adventure-works.com,60000,0,Graduate Degree,Skilled Manual,Yes,Allison Nelson,No,Newton
28803,623,Gabriella,Edwards,03-07-1977,1977,S,Female,gabriella22@adventure-works.com,60000,0,Graduate Degree,Skilled Manual,No,Gabriella Edwards,No,Kirkland
28804,301,Wyatt,Allen,12-06-1978,1978,S,Male,wyatt26@adventure-works.com,60000,0,Graduate Degree,Skilled Manual,Yes,Wyatt Allen,No,Burbank
28805,339,Marissa,Bennett,17-02-1978,1978,M,Female,marissa20@adventure-works.com,60000,0,Graduate Degree,Skilled Manual,Yes,Marissa Bennett,No,Mill Valley
28806,595,Randall,Hernandez,19-05-1979,1979,S,Male,randall5@adventure-works.com,40000,0,Graduate Degree,Skilled Manual,No,Randall Hernandez,No,Cedar City
28807,539,Maria,Cox,12-03-1979,1979,M,Female,maria13@adventure-works.com,40000,0,Graduate Degree,Skilled Manual,Yes,Maria Cox,No,Corvallis
28808,626,Trinity,Watson,19-05-1979,1979,S,Female,trinity0@adventure-works.com,40000,0,Graduate Degree,Skilled Manual,No,Trinity Watson,No,Lynnwood
28809,552,Isaac,Cooper,16-09-1984,1984,M,Male,isaac8@adventure-works.com,40000,1,Graduate Degree,Skilled Manual,Yes,Isaac Cooper,Yes,W. Linn
28810,312,Kaylee,Blue,15-10-1978,1978,M,Female,kaylee10@adventure-works.com,40000,1,Graduate Degree,Skilled Manual,Yes,Kaylee Blue,Yes,Coronado
28811,329,Caleb,Phillips,12-08-1978,1978,M,Male,caleb35@adventure-works.com,40000,1,Graduate Degree,Skilled Manual,No,Caleb Phillips,Yes,Imperial Beach
28812,347,Brianna,Watson,19-10-1978,1978,M,Female,brianna44@adventure-works.com,40000,1,Graduate Degree,Skilled Manual,Yes,Brianna Watson,Yes,Novato
28813,355,Cameron,Washington,05-05-1977,1977,M,Male,cameron8@adventure-works.com,40000,4,High School,Skilled Manual,Yes,Cameron Washington,Yes,Redwood City
28814,612,Anna,Butler,18-09-1976,1976,M,Female,anna39@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,Yes,Anna Butler,Yes,Burien
28815,374,Lauren,James,21-04-1982,1982,M,Female,lauren18@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,Yes,Lauren James,Yes,Torrance
28816,539,Jessica,Cox,10-01-1977,1977,S,Female,jessica13@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,Yes,Jessica Cox,Yes,Corvallis
28817,59,James,Lee,11-03-1977,1977,M,Male,james95@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,Yes,James Lee,Yes,Oak Bay
28818,49,Dwayne,Hernandez,30-10-1977,1977,M,Male,dwayne3@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,No,Dwayne Hernandez,Yes,Cliffside
28819,58,Grace,Bennett,10-04-1978,1978,M,Female,grace48@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,Yes,Grace Bennett,Yes,Newton
28820,609,Naomi,Alvarez,17-01-1978,1978,M,Female,naomi4@adventure-works.com,60000,1,Bachelors,Skilled Manual,Yes,Naomi Alvarez,Yes,Bellingham
28821,618,Blake,Jackson,17-01-1978,1978,M,Male,blake11@adventure-works.com,60000,1,Bachelors,Skilled Manual,Yes,Blake Jackson,Yes,Issaquah
28822,618,Amanda,Alexander,16-01-1978,1978,M,Female,amanda40@adventure-works.com,60000,1,Bachelors,Skilled Manual,Yes,Amanda Alexander,Yes,Issaquah
28823,631,Xavier,Brown,17-05-1978,1978,M,Male,xavier4@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,Yes,Xavier Brown,Yes,Olympia
28824,634,Brandon,Gonzales,08-05-1978,1978,S,Male,brandon14@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,Yes,Brandon Gonzales,Yes,Redmond
28825,635,Caleb,Hernandez,01-02-1978,1978,M,Male,caleb45@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,Yes,Caleb Hernandez,Yes,Renton
28826,553,Jack,Sharma,10-01-1978,1978,M,Male,jack31@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,Yes,Jack Sharma,Yes,Woodburn
28827,312,Joshua,Robinson,23-03-1983,1983,M,Male,joshua20@adventure-works.com,60000,1,Graduate Degree,Professional,Yes,Joshua Robinson,Yes,Coronado
28828,369,Andrea,Murphy,23-04-1978,1978,S,Female,andrea16@adventure-works.com,70000,2,Graduate Degree,Professional,Yes,Andrea Murphy,Yes,Santa Monica
28829,299,Robert,Bryant,15-08-1975,1975,M,Male,robert29@adventure-works.com,40000,1,Bachelors,Skilled Manual,No,Robert Bryant,Yes,Berkeley
28830,632,Matthew,Smith,21-12-1975,1975,M,Male,matthew6@adventure-works.com,40000,1,Bachelors,Skilled Manual,Yes,Matthew Smith,Yes,Port Orchard
28831,329,Elizabeth,Harris,15-07-1975,1975,M,Female,elizabeth17@adventure-works.com,40000,1,Bachelors,Skilled Manual,Yes,Elizabeth Harris,Yes,Imperial Beach
28832,66,Joseph,Rodriguez,02-11-1975,1975,M,Male,joseph27@adventure-works.com,40000,1,Bachelors,Skilled Manual,Yes,Joseph Rodriguez,Yes,Sooke
28833,614,Abigail,Harris,03-05-1975,1975,M,Female,abigail54@adventure-works.com,60000,1,Bachelors,Skilled Manual,Yes,Abigail Harris,Yes,Edmonds
28834,69,Natalie,Hill,26-10-1974,1974,M,Female,natalie65@adventure-works.com,60000,2,Bachelors,Skilled Manual,Yes,Natalie Hill,Yes,Victoria
28835,312,Elijah,Phillips,22-09-1974,1974,S,Male,elijah34@adventure-works.com,60000,2,Bachelors,Skilled Manual,No,Elijah Phillips,Yes,Coronado
28836,53,Lauren,Cook,04-02-1977,1977,S,Female,lauren3@adventure-works.com,60000,1,Graduate Degree,Professional,No,Lauren Cook,Yes,Metchosin
28837,59,Victoria,Rodriguez,18-04-1977,1977,M,Female,victoria19@adventure-works.com,60000,1,Graduate Degree,Professional,No,Victoria Rodriguez,Yes,Oak Bay
28838,611,Jasmine,Ross,24-04-1977,1977,S,Female,jasmine44@adventure-works.com,60000,1,Graduate Degree,Professional,No,Jasmine Ross,Yes,Bremerton
28839,552,Connor,Parker,09-04-1982,1982,M,Male,connor28@adventure-works.com,60000,1,Graduate Degree,Professional,Yes,Connor Parker,Yes,W. Linn
28840,301,Valerie,Harrison,08-01-1977,1977,S,Female,valerie20@adventure-works.com,70000,2,Graduate Degree,Professional,No,Valerie Harrison,Yes,Burbank
28841,310,Samuel,Gonzales,05-05-1977,1977,M,Male,samuel16@adventure-works.com,70000,2,Graduate Degree,Professional,Yes,Samuel Gonzales,Yes,Colma
28842,337,Nicole,Bailey,16-11-1976,1976,M,Female,nicole33@adventure-works.com,70000,3,Graduate Degree,Professional,Yes,Nicole Bailey,Yes,Long Beach
28843,300,Chloe,Price,21-07-1974,1974,M,Female,chloe66@adventure-works.com,60000,1,Graduate Degree,Professional,Yes,Chloe Price,Yes,Beverly Hills
28844,298,Emma,Rivera,21-04-1979,1979,S,Female,emma34@adventure-works.com,70000,2,Bachelors,Skilled Manual,Yes,Emma Rivera,Yes,Bellflower
28845,612,Kaitlyn,Simmons,07-05-1974,1974,S,Female,kaitlyn82@adventure-works.com,70000,2,Bachelors,Skilled Manual,Yes,Kaitlyn Simmons,Yes,Burien
28846,307,Cynthia,Lopez,14-05-1974,1974,S,Female,cynthia22@adventure-works.com,70000,2,Bachelors,Skilled Manual,No,Cynthia Lopez,Yes,Chula Vista
28847,311,Carly,Xu,20-11-1973,1973,S,Female,carly4@adventure-works.com,70000,2,Bachelors,Skilled Manual,Yes,Carly Xu,Yes,Concord
28848,69,Justin,Butler,22-07-1978,1978,S,Male,justin11@adventure-works.com,40000,0,Bachelors,Professional,No,Justin Butler,No,Victoria
28849,641,Garrett,Murphy,19-10-1978,1978,S,Male,garrett19@adventure-works.com,40000,0,Bachelors,Professional,No,Garrett Murphy,No,Spokane
28850,49,Nelson,Hernandez,31-10-1981,1981,S,Male,nelson4@adventure-works.com,60000,1,Graduate Degree,Professional,No,Nelson Hernandez,Yes,Cliffside
28851,616,Miguel,Mitchell,27-07-1975,1975,S,Male,miguel37@adventure-works.com,60000,2,Graduate Degree,Professional,No,Miguel Mitchell,Yes,Everett
28852,542,Mariah,Watson,06-03-1976,1976,M,Female,mariah0@adventure-works.com,60000,2,Graduate Degree,Professional,Yes,Mariah Watson,Yes,Lake Oswego
28853,627,Miguel,Davis,04-04-1976,1976,M,Male,miguel4@adventure-works.com,60000,2,Graduate Degree,Professional,Yes,Miguel Davis,Yes,Marysville
28854,552,Morgan,Walker,05-06-1981,1981,S,Female,morgan44@adventure-works.com,70000,3,Graduate Degree,Professional,No,Morgan Walker,Yes,W. Linn
28855,348,Alexandra,Perez,21-01-1973,1973,S,Female,alexandra54@adventure-works.com,40000,0,Bachelors,Professional,No,Alexandra Perez,No,Oakland
28856,641,Luke,Wang,18-12-1972,1972,M,Male,luke14@adventure-works.com,60000,2,Bachelors,Skilled Manual,Yes,Luke Wang,Yes,Spokane
28857,315,Matthew,Johnson,14-12-1972,1972,S,Male,matthew7@adventure-works.com,60000,2,Bachelors,Skilled Manual,Yes,Matthew Johnson,Yes,Downey
28858,339,Aidan,Hughes,15-01-1977,1977,S,Male,aidan12@adventure-works.com,80000,3,Bachelors,Skilled Manual,Yes,Aidan Hughes,Yes,Mill Valley
28859,594,Micah,Cai,07-04-1972,1972,S,Male,micah9@adventure-works.com,80000,3,Bachelors,Skilled Manual,Yes,Micah Cai,Yes,Bountiful
28860,347,Ian,Anderson,20-05-1977,1977,M,Male,ian10@adventure-works.com,60000,0,Graduate Degree,Professional,No,Ian Anderson,No,Novato
28861,634,Alexandra,Walker,18-06-1982,1982,M,Female,alexandra87@adventure-works.com,40000,0,High School,Skilled Manual,Yes,Alexandra Walker,No,Redmond
28862,642,Catherine,Ramirez,24-12-1981,1981,S,Female,catherine6@adventure-works.com,40000,0,High School,Skilled Manual,No,Catherine Ramirez,No,Tacoma
28863,553,Allison,Bell,25-06-1982,1982,M,Female,allison13@adventure-works.com,40000,0,Partial College,Skilled Manual,Yes,Allison Bell,No,Woodburn
28864,355,Natalie,Murphy,24-10-1981,1981,S,Female,natalie8@adventure-works.com,40000,0,Partial College,Skilled Manual,No,Natalie Murphy,No,Redwood City
28865,311,Alex,Reed,05-07-1979,1979,M,Male,alex24@adventure-works.com,50000,0,Partial College,Skilled Manual,Yes,Alex Reed,No,Concord
28866,315,Aaron,Adams,05-08-1979,1979,S,Male,aaron48@adventure-works.com,50000,0,Partial College,Skilled Manual,Yes,Aaron Adams,No,Downey
28867,338,Natalie,Martinez,19-10-1979,1979,M,Female,natalie85@adventure-works.com,50000,0,Partial College,Skilled Manual,Yes,Natalie Martinez,No,Los Angeles
28868,345,Jason,Chen,06-08-1979,1979,M,Male,jason23@adventure-works.com,50000,0,Partial College,Skilled Manual,Yes,Jason Chen,No,Newport Beach
28869,632,Isabella,Howard,14-09-1983,1983,S,Female,isabella1@adventure-works.com,70000,0,Partial College,Skilled Manual,Yes,Isabella Howard,No,Port Orchard
28870,626,Brian,Watson,10-03-1983,1983,M,Male,brian12@adventure-works.com,70000,0,Partial College,Skilled Manual,Yes,Brian Watson,No,Lynnwood
28871,618,Jasmine,West,26-03-1978,1978,S,Female,jasmine37@adventure-works.com,70000,0,Partial College,Skilled Manual,Yes,Jasmine West,No,Issaquah
28872,32,Kelli,He,12-06-1982,1982,S,Female,kelli19@adventure-works.com,130000,0,Partial High School,Management,No,Kelli He,No,Bendigo
28873,299,Roger,Deng,15-11-1958,1958,M,Male,roger28@adventure-works.com,70000,4,Partial College,Professional,Yes,Roger Deng,Yes,Berkeley
28874,634,Alexa,Brooks,11-03-1959,1959,M,Female,alexa1@adventure-works.com,70000,4,Partial College,Professional,Yes,Alexa Brooks,Yes,Redmond
28875,188,Denise,Smith,04-12-1962,1962,S,Male,denise2@adventure-works.com,110000,2,Partial College,Professional,Yes,Denise Smith,Yes,Roncq
28876,147,Austin,Garcia,20-04-1963,1963,M,Male,austin32@adventure-works.com,130000,2,Partial College,Professional,Yes,Austin Garcia,Yes,Hamburg
28877,246,Joe,Vance,24-05-1963,1963,S,Male,joe8@adventure-works.com,150000,2,High School,Professional,No,Joe Vance,Yes,London
28878,263,Alvin,Guo,06-10-1962,1962,M,Male,alvin16@adventure-works.com,160000,2,High School,Professional,Yes,Alvin Guo,Yes,Oxford
28879,272,Edwin,Xie,31-05-1963,1963,S,Male,edwin25@adventure-works.com,170000,3,Bachelors,Management,No,Edwin Xie,Yes,Warrington
28880,275,Felicia,Moyer,25-02-1963,1963,S,Female,felicia9@adventure-works.com,170000,4,Bachelors,Management,No,Felicia Moyer,Yes,Wokingham
28881,197,Allen,Kapoor,30-10-1961,1961,M,Male,allen1@adventure-works.com,110000,2,Partial College,Professional,Yes,Allen Kapoor,Yes,Paris
28882,223,Tasha,Shen,31-01-1962,1962,M,Female,tasha2@adventure-works.com,110000,2,Partial College,Professional,Yes,Tasha Shen,Yes,Saint-Denis
28883,229,Eddie,Romero,11-03-1962,1962,M,Male,eddie9@adventure-works.com,120000,3,High School,Professional,Yes,Eddie Romero,Yes,Berks
28884,278,Sheila,Suarez,30-09-1967,1967,S,Female,sheila17@adventure-works.com,170000,3,High School,Professional,No,Sheila Suarez,Yes,York
28885,226,Kelvin,Raji,03-03-1972,1972,S,Male,kelvin18@adventure-works.com,90000,2,High School,Professional,Yes,Kelvin Raji,Yes,Cergy
28886,194,Franklin,Jai,10-01-1961,1961,M,Male,franklin29@adventure-works.com,100000,2,High School,Professional,Yes,Franklin Jai,Yes,Paris
28887,147,Casey,Serrano,10-11-1960,1960,S,Male,casey40@adventure-works.com,120000,2,Partial High School,Professional,No,Casey Serrano,Yes,Hamburg
28888,210,Casey,Lal,18-11-1949,1949,M,Female,casey9@adventure-works.com,80000,5,Bachelors,Management,Yes,Casey Lal,Yes,Saint Ouen
28889,163,Alison,Beck,09-10-1956,1956,M,Female,alison21@adventure-works.com,80000,5,Bachelors,Management,No,Alison Beck,Yes,Berlin
28890,170,Jaclyn,Ma,13-10-1950,1950,M,Female,jaclyn17@adventure-works.com,90000,5,Partial College,Professional,Yes,Jaclyn Ma,Yes,Münster
28891,261,Jasmine,Smith,01-05-1951,1951,S,Female,jasmine0@adventure-works.com,130000,4,Partial College,Professional,No,Jasmine Smith,Yes,Newcastle upon Tyne
28892,265,Marissa,Bryant,14-12-1950,1950,S,Female,marissa15@adventure-works.com,130000,4,Partial College,Professional,No,Marissa Bryant,Yes,Peterborough
28893,207,Jessie,Gutierrez,10-12-1951,1951,M,Female,jessie30@adventure-works.com,80000,5,Partial College,Professional,Yes,Jessie Gutierrez,Yes,Chatou
28894,206,Maurice,Xu,31-01-1952,1952,M,Male,maurice5@adventure-works.com,100000,2,Bachelors,Management,Yes,Maurice Xu,Yes,Roissy en Brie
28895,159,Mitchell,Luo,15-11-1951,1951,S,Male,mitchell5@adventure-works.com,110000,3,Bachelors,Management,Yes,Mitchell Luo,Yes,München
28896,237,Edward,Davis,12-05-1959,1959,M,Male,edward27@adventure-works.com,70000,4,High School,Professional,Yes,Edward Davis,Yes,Esher-Molesey
28897,209,Jennifer,Ross,15-09-1958,1958,S,Female,jennifer79@adventure-works.com,80000,4,Partial College,Professional,No,Jennifer Ross,Yes,Versailles
28898,231,Melanie,Patterson,24-12-1959,1959,S,Female,melanie26@adventure-works.com,130000,3,Partial College,Professional,No,Melanie Patterson,Yes,Billericay
28899,250,Alejandro,Anand,18-03-1960,1960,M,Male,alejandro47@adventure-works.com,130000,4,High School,Professional,Yes,Alejandro Anand,Yes,London
28900,147,Jasmine,Price,03-12-1958,1958,S,Female,jasmine41@adventure-works.com,110000,2,Bachelors,Management,No,Jasmine Price,Yes,Hamburg
28901,159,Martha,Hee,25-07-1958,1958,M,Female,martha18@adventure-works.com,120000,2,Bachelors,Management,Yes,Martha Hee,Yes,München
28902,172,Suzanne,She,16-05-1959,1959,S,Female,suzanne24@adventure-works.com,120000,2,Bachelors,Management,No,Suzanne She,Yes,Offenbach
28903,247,Kara,Luo,21-10-1964,1964,M,Female,kara6@adventure-works.com,130000,4,Partial College,Professional,Yes,Kara Luo,Yes,London
28904,186,Ian,Flores,07-10-1956,1956,M,Male,ian53@adventure-works.com,70000,5,Partial High School,Skilled Manual,No,Ian Flores,Yes,Dunkerque
28905,187,Katherine,Bailey,18-08-1956,1956,M,Female,katherine10@adventure-works.com,80000,4,High School,Professional,Yes,Katherine Bailey,Yes,Lille
28906,223,Steve,Xu,23-09-1962,1962,M,Male,steve15@adventure-works.com,80000,4,High School,Professional,Yes,Steve Xu,Yes,Saint-Denis
28907,267,Blake,Jenkins,18-08-1956,1956,M,Male,blake54@adventure-works.com,160000,4,Partial College,Professional,No,Blake Jenkins,Yes,Runcorn
28908,276,Dominique,Sai,10-09-1956,1956,S,Female,dominique5@adventure-works.com,170000,0,Partial College,Management,No,Dominique Sai,No,Woolston
28909,211,Tommy,Champion,01-01-1961,1961,M,Male,tommy11@adventure-works.com,90000,4,High School,Management,Yes,Tommy Champion,Yes,Les Ulis
28910,196,Melody,Martin,11-02-1956,1956,S,Female,melody0@adventure-works.com,90000,4,High School,Management,Yes,Melody Martin,Yes,Paris
28911,179,Levi,Rodriguez,17-09-1955,1955,M,Male,levi17@adventure-works.com,90000,4,High School,Management,Yes,Levi Rodriguez,Yes,Saint Ouen
28912,213,Alejandro,Zhu,06-03-1956,1956,M,Male,alejandro17@adventure-works.com,100000,3,Partial College,Management,Yes,Alejandro Zhu,Yes,Verrieres Le Buisson
28913,261,Krista,Diaz,21-02-1956,1956,S,Female,krista3@adventure-works.com,150000,4,Bachelors,Management,No,Krista Diaz,Yes,Newcastle upon Tyne
28914,275,Alicia,Rai,19-05-1956,1956,M,Female,alicia14@adventure-works.com,170000,0,Partial College,Management,No,Alicia Rai,No,Wokingham
28915,221,Johnny,Yuan,23-05-1960,1960,S,Male,johnny7@adventure-works.com,80000,5,High School,Management,Yes,Johnny Yuan,Yes,Drancy
28916,253,Kathryn,Shan,13-02-1955,1955,M,Female,kathryn9@adventure-works.com,160000,3,Partial College,Management,Yes,Kathryn Shan,Yes,London
28917,201,Sandra,Zhou,02-08-1953,1953,S,Female,sandra15@adventure-works.com,80000,5,High School,Management,No,Sandra Zhou,Yes,Paris
28918,249,Gina,Blanco,05-10-1953,1953,M,Female,gina16@adventure-works.com,130000,4,High School,Management,No,Gina Blanco,Yes,London
28919,189,Krystal,Wagner,02-12-1952,1952,M,Female,krystal1@adventure-works.com,90000,5,Partial High School,Skilled Manual,Yes,Krystal Wagner,Yes,Roubaix
28920,176,Renée,Alvarez,20-03-1953,1953,S,Female,renée4@adventure-works.com,120000,4,High School,Management,No,Renée Alvarez,Yes,Stuttgart
28921,252,Corey,Deng,09-05-1969,1969,M,Male,corey1@adventure-works.com,120000,5,High School,Management,No,Corey Deng,Yes,London
28922,31,Brent,Ye,12-05-1981,1981,M,Male,brent9@adventure-works.com,60000,0,Bachelors,Professional,Yes,Brent Ye,No,Hobart
28923,9,Roberto,Hernandez,03-02-1981,1981,S,Male,roberto3@adventure-works.com,70000,0,Bachelors,Professional,No,Roberto Hernandez,No,Milsons Point
28924,32,Sydney,Washington,25-12-1981,1981,S,Female,sydney35@adventure-works.com,70000,0,Bachelors,Professional,No,Sydney Washington,No,Bendigo
28925,5,Warren,Lu,01-10-1981,1981,M,Male,warren27@adventure-works.com,70000,0,Bachelors,Professional,Yes,Warren Lu,No,Lane Cove
28926,27,Danny,Schmidt,12-11-1981,1981,S,Male,danny21@adventure-works.com,70000,0,Bachelors,Professional,No,Danny Schmidt,No,Townsville
28927,28,Jermaine,Rana,16-09-1981,1981,S,Male,jermaine9@adventure-works.com,80000,0,Bachelors,Professional,Yes,Jermaine Rana,No,Cloverdale
28928,15,Margaret,Wu,17-12-1981,1981,S,Female,margaret13@adventure-works.com,80000,0,Bachelors,Professional,No,Margaret Wu,No,Silverwater
28929,23,Marie,Fernandez,08-02-1981,1981,S,Female,marie17@adventure-works.com,70000,0,Bachelors,Professional,No,Marie Fernandez,No,Gold Coast
28930,18,Jarrod,Kapoor,23-11-1980,1980,M,Male,jarrod1@adventure-works.com,80000,0,Bachelors,Professional,Yes,Jarrod Kapoor,No,Sydney
28931,7,Darren,Jiménez,05-05-1981,1981,M,Male,darren27@adventure-works.com,80000,0,Bachelors,Professional,Yes,Darren Jiménez,No,Malabar
28932,8,Marshall,Ashe,23-08-1985,1985,M,Male,marshall42@adventure-works.com,70000,0,Bachelors,Professional,Yes,Marshall Ashe,No,Matraville
28933,38,Colleen,Rai,09-05-1980,1980,M,Female,colleen40@adventure-works.com,70000,0,Bachelors,Professional,Yes,Colleen Rai,No,South Melbourne
28934,4,Ricardo,Nara,02-04-1980,1980,M,Male,ricardo16@adventure-works.com,70000,0,Bachelors,Professional,No,Ricardo Nara,No,Goulburn
28935,25,Eddie,Johnsen,29-11-1980,1980,S,Male,eddie6@adventure-works.com,90000,0,Bachelors,Professional,No,Eddie Johnsen,No,Hervey Bay
28936,21,Karla,Raje,20-06-1980,1980,M,Female,karla15@adventure-works.com,80000,0,Bachelors,Professional,Yes,Karla Raje,No,Caloundra
28937,20,Tommy,Nath,11-04-1984,1984,S,Male,tommy15@adventure-works.com,80000,0,Bachelors,Professional,No,Tommy Nath,No,Brisbane
28938,39,Sarah,Moore,02-04-1980,1980,M,Female,sarah10@adventure-works.com,80000,0,Bachelors,Professional,Yes,Sarah Moore,No,Sunbury
28939,35,Ronald,Fernandez,14-04-1980,1980,M,Male,ronald18@adventure-works.com,80000,0,Bachelors,Professional,No,Ronald Fernandez,No,Melbourne
28940,32,Kristine,Serrano,20-02-1980,1980,M,Female,kristine17@adventure-works.com,80000,0,Bachelors,Professional,Yes,Kristine Serrano,No,Bendigo
28941,4,Deanna,Moreno,30-09-1979,1979,S,Female,deanna32@adventure-works.com,80000,0,Bachelors,Professional,No,Deanna Moreno,No,Goulburn
28942,2,Frederick,Raman,27-08-1978,1978,M,Male,frederick11@adventure-works.com,90000,0,Bachelors,Professional,Yes,Frederick Raman,No,Coffs Harbour
28943,27,Arthur,Martin,15-07-1978,1978,S,Male,arthur23@adventure-works.com,90000,0,Bachelors,Professional,No,Arthur Martin,No,Townsville
28944,13,Whitney,Malhotra,08-05-1984,1984,M,Female,whitney5@adventure-works.com,90000,0,Bachelors,Professional,No,Whitney Malhotra,No,Port Macquarie
28945,29,Rafael,Lal,01-12-1977,1977,M,Male,rafael32@adventure-works.com,80000,0,Bachelors,Professional,Yes,Rafael Lal,No,Findon
28946,25,John,Anderson,22-09-1983,1983,S,Male,john47@adventure-works.com,80000,0,Bachelors,Professional,Yes,John Anderson,No,Hervey Bay
